id_venta,id_cliente,id_producto,id_vendedor,fecha_venta,cantidad,precio_unitario,canal,region,estado_entrega
377,305,38,35,2024-02-21,2,213.31,APP,Centro,ENTREGADO
378,674,25,11,2024-05-12,4,179.34,TIENDA,Sur,PENDIENTE
379,365,39,14,2024-05-07,1,483.23,TIENDA,Centro,ENTREGADO
380,379,4,6,2023-08-07,2,455.51,APP,Sur,CANCELADO
381,343,3,43,2025-06-04,3,44.4,WEB,Sur,ENTREGADO
382,554,34,39,2024-02-15,4,208.15,TIENDA,Sur,ENTREGADO
383,354,10,40,2025-07-13,2,396.12,APP,Sur,CANCELADO
384,416,27,25,2023-03-02,2,322.05,APP,Sur,PENDIENTE
385,109,26,23,2023-06-18,4,390.4,APP,Centro,PENDIENTE
386,563,27,5,2024-01-24,3,215.42,WEB,Sur,CANCELADO
387,762,1,26,2023-01-03,2,206.68,WEB,Sur,ENTREGADO
388,497,20,18,2024-02-04,4,388.25,TIENDA,Norte,CANCELADO
389,341,25,32,2023-09-29,2,160.15,APP,Centro,ENTREGADO
390,383,10,47,2025-03-13,1,47.67,APP,Centro,ENTREGADO
391,533,1,21,2025-03-14,4,447.36,WEB,Sur,CANCELADO
392,300,16,26,2024-04-10,4,474.13,APP,Norte,PENDIENTE
393,139,11,50,2023-10-20,2,313.53,APP,Centro,PENDIENTE
394,359,4,35,2024-03-09,4,373.72,WEB,Norte,ENTREGADO
395,499,35,10,2024-12-14,1,351.01,APP,Sur,ENTREGADO
396,385,13,28,2025-01-18,3,277.63,APP,Norte,CANCELADO
397,604,21,31,2025-03-13,1,308.13,APP,Norte,CANCELADO
398,280,15,15,2024-07-23,4,279.31,APP,Centro,CANCELADO
399,637,10,40,2024-11-08,4,74.43,TIENDA,Sur,CANCELADO
400,483,38,8,2025-01-05,2,173.03,TIENDA,Sur,ENTREGADO
401,111,11,46,2024-05-13,5,28.31,APP,Norte,ENTREGADO
402,139,32,10,2023-06-08,5,57.0,TIENDA,Norte,ENTREGADO
403,435,33,45,2023-07-14,3,263.99,WEB,Norte,ENTREGADO
404,509,20,10,2023-10-31,2,105.35,TIENDA,Norte,CANCELADO
405,273,36,38,2023-08-11,1,191.48,TIENDA,Norte,ENTREGADO
406,99,30,18,2023-03-01,2,421.78,TIENDA,Norte,ENTREGADO
407,764,10,48,2024-08-16,2,61.73,TIENDA,Norte,ENTREGADO
408,104,15,28,2025-01-23,1,419.29,APP,Sur,PENDIENTE
409,214,29,28,2024-07-09,2,449.4,WEB,Centro,ENTREGADO
410,761,1,50,2023-03-04,4,172.9,WEB,Centro,PENDIENTE
411,664,21,20,2025-02-04,3,238.54,APP,Centro,CANCELADO
412,762,15,24,2023-11-18,5,217.83,TIENDA,Sur,PENDIENTE
413,787,3,6,2023-02-28,1,89.34,TIENDA,Centro,CANCELADO
414,165,33,41,2023-02-21,5,65.12,APP,Sur,PENDIENTE
415,520,38,48,2024-08-21,4,236.08,WEB,Norte,CANCELADO
416,284,19,32,2024-05-03,5,292.15,WEB,Norte,ENTREGADO
417,517,4,6,2024-05-29,4,254.46,APP,Norte,ENTREGADO
418,657,12,11,2025-07-30,5,346.56,TIENDA,Sur,CANCELADO
419,613,25,30,2025-05-23,3,248.48,TIENDA,Norte,CANCELADO
420,164,34,3,2024-06-27,4,434.52,TIENDA,Centro,ENTREGADO
421,659,17,8,2023-06-11,1,310.48,WEB,Norte,ENTREGADO
422,64,6,33,2023-02-28,1,128.62,APP,Norte,PENDIENTE
423,91,12,47,2024-06-04,2,440.54,TIENDA,Centro,PENDIENTE
424,117,15,47,2023-03-24,2,433.1,APP,Norte,CANCELADO
425,267,17,19,2025-05-21,3,197.66,APP,Norte,PENDIENTE
426,685,1,10,2023-07-10,5,110.82,WEB,Norte,CANCELADO
427,559,14,19,2023-03-12,5,393.65,WEB,Sur,ENTREGADO
428,140,2,9,2024-09-01,4,48.71,WEB,Centro,PENDIENTE
429,246,4,7,2023-03-11,3,225.41,APP,Centro,PENDIENTE
430,661,2,14,2024-11-22,4,240.64,WEB,Sur,CANCELADO
431,758,26,2,2025-06-01,1,321.97,APP,Centro,CANCELADO
432,395,40,22,2023-08-29,1,150.27,WEB,Centro,CANCELADO
433,487,33,45,2024-02-18,5,190.33,TIENDA,Norte,PENDIENTE
434,476,39,20,2023-05-03,2,477.61,TIENDA,Sur,CANCELADO
435,517,6,26,2025-06-30,2,439.01,TIENDA,Sur,PENDIENTE
436,184,30,4,2024-08-06,1,203.27,TIENDA,Centro,ENTREGADO
437,20,22,39,2023-09-10,4,484.12,APP,Centro,CANCELADO
438,558,27,40,2024-08-15,5,49.87,WEB,Norte,ENTREGADO
439,524,19,23,2024-08-31,4,166.04,APP,Norte,PENDIENTE
440,582,10,16,2023-02-10,2,361.12,TIENDA,Sur,CANCELADO
441,529,6,25,2024-09-26,3,308.13,WEB,Sur,ENTREGADO
442,147,26,9,2023-03-25,2,272.17,TIENDA,Sur,PENDIENTE
443,666,3,11,2024-03-05,4,389.68,WEB,Norte,CANCELADO
444,304,3,25,2024-11-04,2,489.14,APP,Norte,CANCELADO
445,620,6,31,2024-08-20,2,354.6,WEB,Sur,PENDIENTE
446,748,10,46,2024-08-01,2,227.7,WEB,Sur,ENTREGADO
447,582,38,27,2024-06-19,2,347.85,APP,Centro,PENDIENTE
448,695,13,36,2023-11-20,5,273.66,TIENDA,Centro,ENTREGADO
449,762,38,47,2023-09-25,1,323.69,TIENDA,Centro,CANCELADO
450,228,12,14,2023-07-29,2,342.86,TIENDA,Sur,PENDIENTE
451,102,27,23,2024-11-16,2,496.91,WEB,Norte,PENDIENTE
452,587,8,16,2025-01-03,5,258.29,WEB,Sur,CANCELADO
453,417,5,20,2023-11-18,5,386.82,TIENDA,Norte,ENTREGADO
454,216,36,3,2023-09-02,3,476.04,APP,Norte,CANCELADO
455,407,38,6,2023-09-29,5,125.63,TIENDA,Centro,ENTREGADO
456,399,30,29,2024-02-10,3,203.92,TIENDA,Centro,PENDIENTE
457,715,37,4,2023-05-15,3,286.96,TIENDA,Sur,ENTREGADO
458,704,29,1,2024-11-18,2,209.42,TIENDA,Norte,PENDIENTE
459,761,22,50,2024-10-22,4,370.56,APP,Centro,PENDIENTE
460,499,14,8,2023-11-04,2,99.65,APP,Sur,CANCELADO
461,754,10,48,2024-04-13,1,474.31,TIENDA,Centro,CANCELADO
462,465,11,20,2023-11-20,3,200.9,TIENDA,Centro,PENDIENTE
463,691,35,16,2025-02-08,4,459.12,APP,Norte,CANCELADO
464,731,23,47,2023-03-16,5,479.72,APP,Centro,ENTREGADO
465,82,8,31,2023-01-10,5,114.32,APP,Norte,CANCELADO
466,604,21,32,2024-04-14,5,290.84,APP,Centro,ENTREGADO
467,687,37,34,2024-09-28,4,385.62,TIENDA,Centro,ENTREGADO
468,751,28,29,2024-07-30,5,36.4,TIENDA,Sur,ENTREGADO
469,772,31,12,2023-04-13,5,213.05,WEB,Norte,CANCELADO
470,365,28,4,2023-03-17,3,218.94,WEB,Sur,PENDIENTE
471,163,27,43,2024-07-04,5,339.42,APP,Norte,ENTREGADO
472,48,40,34,2023-08-07,4,270.39,WEB,Norte,PENDIENTE
473,511,21,6,2024-06-02,5,371.2,APP,Sur,CANCELADO
474,329,9,49,2023-09-29,2,192.98,APP,Norte,ENTREGADO
475,116,29,9,2023-05-16,3,215.55,TIENDA,Centro,CANCELADO
476,337,15,5,2023-12-24,1,215.38,WEB,Norte,CANCELADO
477,737,33,46,2025-06-21,2,177.43,APP,Sur,PENDIENTE
478,147,37,16,2023-03-12,1,57.56,TIENDA,Centro,PENDIENTE
479,575,36,1,2025-06-19,4,239.72,TIENDA,Sur,CANCELADO
480,323,28,20,2023-09-08,1,434.64,TIENDA,Centro,CANCELADO
481,443,10,35,2024-01-14,1,224.2,WEB,Norte,ENTREGADO
482,13,23,10,2023-10-19,5,88.85,TIENDA,Norte,CANCELADO
483,494,28,25,2023-06-11,3,167.43,APP,Norte,CANCELADO
484,701,34,47,2024-03-24,1,383.96,APP,Norte,CANCELADO
485,287,5,28,2025-05-03,4,142.15,WEB,Sur,CANCELADO
486,720,18,35,2024-07-10,4,48.35,TIENDA,Centro,ENTREGADO
487,114,6,33,2024-12-21,4,46.12,APP,Sur,CANCELADO
488,480,23,45,2023-11-06,5,311.32,APP,Sur,PENDIENTE
489,22,28,15,2024-09-18,2,450.97,TIENDA,Norte,CANCELADO
490,349,13,21,2025-04-06,5,144.84,APP,Sur,PENDIENTE
491,726,25,42,2024-10-31,5,494.21,APP,Centro,PENDIENTE
492,683,7,35,2024-06-25,1,125.71,APP,Sur,ENTREGADO
493,566,2,50,2023-01-09,3,186.12,WEB,Centro,ENTREGADO
494,320,16,37,2024-11-14,4,244.44,WEB,Norte,ENTREGADO
495,126,2,10,2025-04-16,3,71.62,TIENDA,Sur,ENTREGADO
496,277,36,16,2024-07-21,2,160.72,TIENDA,Sur,PENDIENTE
497,204,2,20,2023-11-03,3,308.7,WEB,Norte,CANCELADO
498,194,38,50,2024-11-10,3,25.81,TIENDA,Norte,ENTREGADO
499,681,10,8,2023-04-17,2,252.06,APP,Norte,ENTREGADO
500,664,14,45,2025-06-18,2,336.52,APP,Norte,PENDIENTE
501,547,27,31,2023-05-18,4,163.18,APP,Norte,ENTREGADO
502,696,15,8,2023-09-28,4,438.14,APP,Centro,PENDIENTE
503,286,21,13,2023-04-29,2,153.08,TIENDA,Centro,ENTREGADO
504,57,12,24,2025-06-30,2,457.77,WEB,Norte,ENTREGADO
505,734,33,12,2023-04-20,5,419.96,APP,Sur,ENTREGADO
506,303,40,45,2025-01-30,4,132.07,TIENDA,Centro,ENTREGADO
507,163,22,17,2024-07-20,4,50.23,APP,Sur,ENTREGADO
508,19,38,47,2023-06-09,5,35.17,WEB,Norte,ENTREGADO
509,370,18,41,2023-10-06,5,392.46,TIENDA,Centro,ENTREGADO
510,264,2,36,2023-10-16,4,289.74,TIENDA,Norte,PENDIENTE
511,794,29,12,2024-09-11,5,105.25,TIENDA,Centro,ENTREGADO
512,113,7,36,2023-08-04,4,98.76,APP,Centro,PENDIENTE
513,488,31,13,2025-01-04,1,201.35,APP,Sur,CANCELADO
514,327,18,35,2023-12-18,4,61.58,WEB,Sur,ENTREGADO
515,542,9,5,2023-07-28,5,351.8,TIENDA,Sur,ENTREGADO
516,647,8,13,2024-12-04,2,475.58,WEB,Sur,PENDIENTE
517,579,33,46,2024-10-11,3,218.75,WEB,Centro,ENTREGADO
518,65,5,8,2025-05-23,3,437.34,APP,Norte,PENDIENTE
519,292,14,11,2023-09-28,3,177.01,TIENDA,Norte,PENDIENTE
520,25,13,8,2024-06-01,3,138.5,WEB,Norte,CANCELADO
521,549,11,31,2024-05-15,2,180.48,APP,Norte,CANCELADO
522,1,20,12,2023-09-15,3,120.24,APP,Norte,ENTREGADO
523,549,23,11,2025-07-16,1,133.57,APP,Sur,ENTREGADO
524,141,27,17,2025-07-18,5,350.95,APP,Centro,ENTREGADO
525,744,15,27,2025-05-16,4,435.08,TIENDA,Centro,PENDIENTE
526,648,30,13,2023-02-22,2,202.9,WEB,Centro,PENDIENTE
527,188,16,36,2023-04-05,3,303.82,APP,Norte,ENTREGADO
528,128,40,13,2024-10-11,3,96.67,WEB,Sur,CANCELADO
529,201,18,41,2024-03-09,3,383.13,TIENDA,Sur,ENTREGADO
530,127,23,22,2025-04-29,5,62.62,APP,Norte,CANCELADO
531,257,36,46,2023-10-11,2,105.69,TIENDA,Centro,ENTREGADO
532,676,38,44,2023-02-15,1,220.43,APP,Sur,PENDIENTE
533,547,8,24,2023-01-04,4,76.51,WEB,Centro,CANCELADO
534,194,39,30,2023-12-08,1,450.15,APP,Norte,PENDIENTE
535,703,29,13,2025-02-28,1,256.37,APP,Sur,PENDIENTE
536,104,12,8,2023-05-14,3,156.96,TIENDA,Sur,CANCELADO
537,535,18,5,2024-10-14,2,86.64,TIENDA,Norte,PENDIENTE
538,265,19,43,2023-09-26,3,101.4,APP,Norte,PENDIENTE
539,384,36,6,2023-06-15,4,370.49,APP,Centro,ENTREGADO
540,260,33,7,2025-01-29,2,443.11,WEB,Norte,PENDIENTE
541,414,5,22,2024-03-28,1,329.34,APP,Norte,CANCELADO
542,358,39,30,2024-07-18,3,191.33,WEB,Centro,CANCELADO
543,75,28,15,2024-12-23,1,145.26,TIENDA,Centro,CANCELADO
544,355,26,37,2024-03-13,4,253.83,WEB,Centro,CANCELADO
545,584,21,41,2024-07-28,5,164.62,WEB,Norte,CANCELADO
546,771,23,20,2023-01-10,4,257.87,TIENDA,Centro,ENTREGADO
547,188,21,31,2023-04-25,2,25.38,APP,Centro,CANCELADO
548,685,11,5,2023-03-19,5,443.58,APP,Centro,CANCELADO
549,290,39,45,2025-06-23,1,302.42,TIENDA,Sur,CANCELADO
550,45,16,12,2024-12-08,5,255.14,APP,Centro,ENTREGADO
551,573,33,37,2025-07-14,3,250.45,TIENDA,Sur,CANCELADO
552,83,27,30,2023-06-02,1,387.2,WEB,Norte,CANCELADO
553,123,1,39,2024-07-12,5,282.4,TIENDA,Norte,PENDIENTE
554,358,16,3,2023-02-06,4,327.71,WEB,Centro,ENTREGADO
555,528,5,13,2025-05-04,5,402.61,APP,Sur,PENDIENTE
556,66,18,11,2024-01-14,2,430.61,TIENDA,Sur,CANCELADO
557,657,34,10,2024-08-19,1,285.05,WEB,Centro,CANCELADO
558,375,25,30,2024-07-19,5,300.43,TIENDA,Norte,CANCELADO
559,162,34,9,2023-06-01,1,348.63,APP,Centro,CANCELADO
560,746,15,30,2024-03-16,4,246.69,WEB,Centro,CANCELADO
561,380,4,29,2023-05-11,2,453.53,WEB,Centro,ENTREGADO
562,656,4,38,2023-02-12,1,280.95,APP,Centro,PENDIENTE
563,358,25,46,2023-11-12,2,463.64,TIENDA,Norte,PENDIENTE
564,188,13,42,2024-01-09,4,405.7,WEB,Sur,PENDIENTE
565,322,25,49,2025-07-09,1,194.39,TIENDA,Norte,CANCELADO
566,450,3,34,2025-03-26,4,338.67,WEB,Centro,PENDIENTE
567,474,35,26,2025-05-31,4,364.12,WEB,Centro,CANCELADO
568,13,9,2,2023-02-10,2,244.5,WEB,Sur,ENTREGADO
569,184,14,36,2025-07-09,4,359.1,APP,Norte,CANCELADO
570,111,22,7,2024-01-02,4,135.62,APP,Norte,ENTREGADO
571,508,9,36,2023-08-04,5,158.75,TIENDA,Norte,CANCELADO
572,290,24,40,2024-11-29,1,329.0,WEB,Norte,CANCELADO
573,295,23,14,2023-09-13,4,251.75,WEB,Norte,CANCELADO
574,451,37,27,2024-11-13,3,204.01,APP,Sur,PENDIENTE
575,215,15,26,2023-04-16,3,51.99,APP,Sur,ENTREGADO
576,632,36,20,2023-12-29,5,492.3,WEB,Norte,ENTREGADO
577,567,14,35,2025-03-09,4,129.39,APP,Sur,PENDIENTE
578,27,20,11,2024-07-27,5,318.78,TIENDA,Centro,ENTREGADO
579,630,39,26,2025-06-24,3,400.22,WEB,Sur,PENDIENTE
580,733,36,35,2025-06-14,1,263.84,WEB,Sur,PENDIENTE
581,231,27,5,2024-02-21,4,297.98,TIENDA,Sur,PENDIENTE
582,565,17,16,2024-09-27,5,275.06,TIENDA,Centro,PENDIENTE
583,321,26,11,2025-02-06,1,325.54,APP,Centro,PENDIENTE
584,233,4,33,2023-06-08,5,219.85,WEB,Centro,CANCELADO
585,670,3,9,2023-08-31,1,190.94,WEB,Sur,PENDIENTE
586,437,19,22,2025-06-04,1,492.88,WEB,Norte,PENDIENTE
587,781,40,5,2023-06-16,5,199.27,TIENDA,Norte,ENTREGADO
588,533,39,20,2025-03-30,3,234.24,WEB,Centro,ENTREGADO
589,403,7,43,2025-04-10,5,97.79,WEB,Norte,CANCELADO
590,53,36,34,2023-07-01,2,417.06,TIENDA,Sur,PENDIENTE
591,787,19,30,2025-06-21,4,391.35,APP,Norte,PENDIENTE
592,313,12,10,2024-02-27,3,371.32,TIENDA,Sur,PENDIENTE
593,281,20,37,2023-01-26,3,436.99,APP,Norte,PENDIENTE
594,726,38,32,2023-07-03,5,28.91,WEB,Sur,ENTREGADO
595,31,12,24,2025-01-24,4,28.62,WEB,Sur,ENTREGADO
596,337,29,17,2023-12-07,2,489.0,WEB,Centro,ENTREGADO
597,183,30,44,2025-03-12,5,112.18,TIENDA,Centro,ENTREGADO
598,23,20,3,2024-02-26,4,445.9,WEB,Norte,CANCELADO
599,544,4,39,2025-04-01,5,401.39,WEB,Sur,PENDIENTE
600,446,2,43,2024-11-16,4,269.53,TIENDA,Norte,CANCELADO
601,74,30,43,2025-06-03,3,40.64,APP,Centro,CANCELADO
602,10,23,26,2025-01-22,5,118.67,WEB,Norte,PENDIENTE
603,484,6,12,2025-04-10,2,51.91,TIENDA,Centro,PENDIENTE
604,456,18,37,2023-09-12,4,393.65,TIENDA,Norte,ENTREGADO
605,566,22,42,2023-10-01,2,261.64,APP,Sur,PENDIENTE
606,564,37,12,2023-06-13,2,493.5,WEB,Norte,PENDIENTE
607,660,4,46,2025-03-17,5,277.61,APP,Norte,ENTREGADO
608,160,11,33,2024-12-19,4,74.2,WEB,Norte,CANCELADO
609,14,35,27,2023-04-21,1,68.23,WEB,Norte,PENDIENTE
610,178,11,14,2024-01-27,2,271.49,APP,Sur,PENDIENTE
611,412,34,7,2025-06-12,4,300.32,WEB,Centro,ENTREGADO
612,53,9,42,2023-02-09,3,94.42,TIENDA,Norte,PENDIENTE
613,408,31,44,2025-05-29,2,93.58,APP,Sur,ENTREGADO
614,22,32,38,2024-04-26,2,459.27,WEB,Sur,ENTREGADO
615,30,35,48,2023-08-16,2,425.38,TIENDA,Norte,ENTREGADO
616,703,11,42,2023-07-24,3,24.84,WEB,Sur,ENTREGADO
617,260,17,44,2025-04-16,3,378.33,TIENDA,Sur,PENDIENTE
618,205,36,27,2025-07-29,5,272.99,TIENDA,Centro,ENTREGADO
619,59,2,10,2024-04-16,1,329.71,WEB,Centro,PENDIENTE
620,471,24,42,2023-12-25,5,39.04,WEB,Sur,ENTREGADO
621,776,15,43,2023-11-09,1,229.97,TIENDA,Sur,CANCELADO
622,466,28,41,2025-04-20,2,247.18,APP,Sur,PENDIENTE
623,12,3,9,2025-03-25,4,81.5,WEB,Centro,PENDIENTE
624,631,29,44,2025-06-11,2,466.15,TIENDA,Norte,ENTREGADO
625,290,13,34,2023-08-22,3,25.67,WEB,Norte,ENTREGADO
626,760,22,46,2023-08-17,1,64.98,APP,Sur,CANCELADO
627,354,31,41,2023-01-25,2,293.04,TIENDA,Sur,PENDIENTE
628,639,7,29,2024-11-06,1,22.08,WEB,Sur,PENDIENTE
629,75,26,18,2023-07-17,5,496.96,TIENDA,Sur,CANCELADO
630,716,31,29,2024-02-13,3,34.31,APP,Sur,ENTREGADO
631,561,38,30,2023-12-03,3,322.76,APP,Sur,PENDIENTE
632,591,38,13,2023-10-13,4,193.54,APP,Norte,CANCELADO
633,441,4,22,2025-06-04,2,74.02,APP,Norte,PENDIENTE
634,241,35,16,2023-03-13,3,434.33,WEB,Norte,ENTREGADO
635,154,33,45,2025-03-02,4,282.06,TIENDA,Norte,ENTREGADO
636,786,3,32,2023-10-13,3,342.18,WEB,Norte,CANCELADO
637,96,19,40,2023-12-26,5,397.43,APP,Norte,ENTREGADO
638,726,9,26,2024-10-18,2,285.01,TIENDA,Centro,ENTREGADO
639,294,19,31,2024-06-05,2,141.08,TIENDA,Centro,PENDIENTE
640,209,19,44,2024-02-14,1,169.84,WEB,Sur,CANCELADO
641,343,26,19,2024-11-26,4,416.28,WEB,Sur,ENTREGADO
642,88,13,42,2025-05-13,5,397.36,WEB,Centro,PENDIENTE
643,776,22,34,2024-07-03,1,26.93,TIENDA,Centro,CANCELADO
644,390,8,47,2023-12-06,5,297.82,WEB,Centro,ENTREGADO
645,325,24,49,2023-01-29,1,381.59,TIENDA,Sur,ENTREGADO
646,157,26,6,2023-04-29,1,68.33,APP,Norte,ENTREGADO
647,668,3,35,2025-06-17,2,314.45,WEB,Sur,CANCELADO
648,651,7,11,2023-09-25,5,243.77,APP,Norte,PENDIENTE
649,633,2,37,2023-07-02,4,124.54,WEB,Norte,ENTREGADO
650,577,33,22,2024-08-17,4,326.05,APP,Centro,PENDIENTE
651,619,12,13,2023-09-29,1,163.84,WEB,Sur,PENDIENTE
652,659,12,16,2023-02-09,1,116.0,TIENDA,Sur,CANCELADO
653,137,10,26,2023-04-22,5,235.65,APP,Centro,PENDIENTE
654,674,27,22,2024-09-02,2,308.73,WEB,Centro,ENTREGADO
655,428,18,42,2024-03-20,2,227.56,APP,Sur,PENDIENTE
656,452,4,13,2023-12-20,5,457.02,TIENDA,Norte,PENDIENTE
657,612,40,23,2025-01-16,5,452.03,WEB,Sur,CANCELADO
658,141,23,32,2025-03-16,2,197.24,APP,Norte,CANCELADO
659,83,21,23,2023-11-18,1,121.46,APP,Centro,ENTREGADO
660,177,36,43,2024-03-22,2,452.1,WEB,Sur,CANCELADO
661,198,30,32,2024-09-12,3,219.97,TIENDA,Sur,PENDIENTE
662,624,21,48,2024-06-07,3,169.1,WEB,Norte,ENTREGADO
663,568,23,38,2023-04-29,5,479.96,TIENDA,Norte,ENTREGADO
664,691,21,28,2024-01-30,3,256.53,APP,Norte,PENDIENTE
665,421,8,33,2025-07-10,4,439.64,WEB,Sur,CANCELADO
666,401,39,40,2024-08-13,3,24.41,TIENDA,Sur,CANCELADO
667,698,13,26,2023-07-14,2,46.29,WEB,Sur,PENDIENTE
668,471,40,30,2023-09-18,3,249.86,WEB,Sur,ENTREGADO
669,218,22,17,2023-02-15,1,333.0,APP,Norte,ENTREGADO
670,729,7,42,2024-12-26,5,249.97,TIENDA,Centro,ENTREGADO
671,632,24,29,2024-03-22,1,247.47,WEB,Sur,CANCELADO
672,175,5,2,2023-01-02,3,178.55,WEB,Norte,ENTREGADO
673,23,26,38,2024-06-16,1,239.02,WEB,Sur,ENTREGADO
674,725,10,34,2025-04-05,4,420.1,APP,Sur,CANCELADO
675,235,11,50,2024-07-05,1,385.49,APP,Centro,CANCELADO
676,13,40,46,2024-12-04,4,130.15,APP,Norte,PENDIENTE
677,101,38,38,2025-01-06,2,365.02,WEB,Centro,PENDIENTE
678,536,11,12,2025-01-29,1,348.39,APP,Norte,ENTREGADO
679,523,30,21,2025-01-24,3,84.16,TIENDA,Centro,PENDIENTE
680,785,4,27,2024-11-17,2,434.49,WEB,Norte,PENDIENTE
681,452,2,40,2023-07-21,5,48.87,APP,Centro,PENDIENTE
682,431,13,3,2024-01-08,5,22.25,WEB,Centro,ENTREGADO
683,793,39,37,2024-03-17,3,406.6,TIENDA,Norte,PENDIENTE
684,606,17,49,2023-03-13,4,331.05,APP,Norte,CANCELADO
685,713,23,26,2024-11-11,1,111.18,WEB,Sur,CANCELADO
686,533,10,5,2025-07-31,5,367.71,APP,Sur,CANCELADO
687,723,13,46,2023-12-05,1,442.07,TIENDA,Norte,CANCELADO
688,652,39,20,2024-09-30,2,104.69,WEB,Norte,ENTREGADO
689,293,29,46,2023-11-18,1,180.77,WEB,Norte,ENTREGADO
690,101,16,41,2024-11-10,5,414.4,TIENDA,Centro,CANCELADO
691,502,3,8,2025-05-18,4,385.84,TIENDA,Norte,PENDIENTE
692,304,36,43,2023-05-08,5,310.99,TIENDA,Sur,CANCELADO
693,540,4,28,2025-01-07,3,207.04,APP,Norte,PENDIENTE
694,553,36,29,2025-07-10,5,219.45,TIENDA,Centro,CANCELADO
695,355,16,50,2023-11-04,1,227.55,WEB,Sur,CANCELADO
696,303,6,41,2024-06-03,1,463.71,WEB,Centro,PENDIENTE
697,496,28,2,2023-11-13,4,270.64,WEB,Norte,CANCELADO
698,658,36,2,2024-11-13,5,265.14,TIENDA,Centro,ENTREGADO
699,768,23,38,2024-02-23,2,195.9,APP,Sur,CANCELADO
700,227,12,38,2023-12-01,2,326.65,APP,Norte,CANCELADO
701,236,31,43,2024-02-17,2,285.78,WEB,Sur,ENTREGADO
702,455,12,23,2024-12-14,3,334.11,WEB,Sur,CANCELADO
703,13,32,10,2023-10-30,2,471.79,WEB,Centro,PENDIENTE
704,210,25,45,2024-07-21,3,406.47,APP,Centro,CANCELADO
705,741,29,28,2023-05-11,2,50.16,APP,Norte,ENTREGADO
706,397,19,19,2023-07-16,4,492.02,WEB,Norte,PENDIENTE
707,100,22,28,2024-03-06,5,137.24,TIENDA,Sur,PENDIENTE
708,31,24,31,2024-11-11,3,328.8,APP,Norte,ENTREGADO
709,528,33,2,2024-01-24,1,317.93,APP,Sur,CANCELADO
710,649,36,29,2024-11-24,3,41.56,APP,Sur,CANCELADO
711,329,40,14,2025-02-05,5,493.57,TIENDA,Norte,ENTREGADO
712,166,16,28,2025-07-13,3,226.72,APP,Norte,ENTREGADO
713,459,2,1,2023-06-28,3,409.24,WEB,Norte,ENTREGADO
714,100,8,44,2024-09-22,5,204.04,WEB,Norte,PENDIENTE
715,621,13,50,2024-08-05,2,199.37,TIENDA,Norte,CANCELADO
716,173,30,16,2023-11-05,5,339.44,APP,Centro,PENDIENTE
717,749,1,37,2024-02-20,4,183.73,APP,Norte,CANCELADO
718,162,12,21,2024-07-15,2,226.47,APP,Norte,CANCELADO
719,728,7,14,2025-05-03,3,248.05,APP,Centro,ENTREGADO
720,776,14,43,2023-01-01,5,227.11,WEB,Centro,PENDIENTE
721,263,35,17,2023-11-08,4,168.32,TIENDA,Sur,PENDIENTE
722,274,28,15,2023-10-21,4,401.01,TIENDA,Centro,PENDIENTE
723,3,12,48,2023-08-04,1,405.03,TIENDA,Centro,CANCELADO
724,28,40,31,2024-03-16,4,393.1,APP,Sur,PENDIENTE
725,326,24,46,2025-03-15,1,29.76,TIENDA,Norte,ENTREGADO
726,149,1,49,2024-08-16,4,268.52,TIENDA,Norte,ENTREGADO
727,540,17,36,2024-09-13,5,407.9,TIENDA,Sur,PENDIENTE
728,488,38,14,2024-11-01,3,23.21,APP,Sur,PENDIENTE
729,438,28,36,2023-11-26,2,134.29,WEB,Norte,ENTREGADO
730,65,33,27,2024-04-21,4,273.86,WEB,Sur,CANCELADO
731,356,24,3,2024-03-28,4,201.85,APP,Sur,CANCELADO
732,533,6,36,2024-03-28,1,398.06,WEB,Norte,PENDIENTE
733,252,21,6,2024-11-22,3,286.21,WEB,Sur,CANCELADO
734,235,4,27,2023-08-07,5,355.19,WEB,Norte,ENTREGADO
735,227,33,22,2024-06-07,5,34.43,APP,Sur,CANCELADO
736,525,10,22,2024-04-29,3,85.65,APP,Norte,CANCELADO
737,313,36,36,2025-03-23,5,263.68,WEB,Centro,CANCELADO
738,49,13,32,2025-07-11,2,415.46,APP,Centro,PENDIENTE
739,118,36,27,2025-03-26,5,52.9,APP,Norte,CANCELADO
740,54,9,7,2025-01-23,2,29.19,WEB,Norte,ENTREGADO
741,650,31,39,2023-06-23,4,330.96,APP,Centro,PENDIENTE
742,565,4,50,2024-11-05,5,238.89,TIENDA,Centro,PENDIENTE
743,44,20,12,2023-03-28,5,162.28,TIENDA,Sur,ENTREGADO
744,53,8,16,2023-10-18,2,90.54,TIENDA,Centro,ENTREGADO
745,586,27,38,2024-06-11,4,161.16,WEB,Norte,ENTREGADO
746,558,36,5,2024-11-10,4,146.71,TIENDA,Norte,PENDIENTE
747,525,9,42,2024-10-10,1,45.51,WEB,Norte,CANCELADO
748,677,24,49,2024-09-26,4,308.3,WEB,Sur,CANCELADO
749,102,37,35,2023-12-10,3,430.35,TIENDA,Sur,PENDIENTE
750,792,40,9,2023-04-06,1,368.94,TIENDA,Norte,PENDIENTE
751,770,30,29,2025-04-18,4,316.37,WEB,Sur,ENTREGADO
752,398,26,27,2025-02-08,2,163.81,APP,Centro,ENTREGADO
753,138,4,32,2023-08-29,3,272.97,APP,Norte,PENDIENTE
